SiteID,Date,Species,Green/Convntional,Count,Site,RoofType,Size,Elevation,Genus,Species
BXC,12/05/2011,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,20/05/2011,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,20/05/2011,CHSW,Conventional,1,Courthouse,green,900,49.5,Chaetura,pelagica
BXC,20/05/2011,CHSW,Conventional,1,Courthouse,green,900,49.5,Chaetura,pelagica
BXC,20/05/2011,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,20/05/2011,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,20/05/2011,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,20/05/2011,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,20/05/2011,AMGO,Conventional,1,Courthouse,green,900,49.5,Spinus,tristis
BXC,13/05/2011,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,13/05/2011,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,13/05/2011,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,13/05/2011,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,26/05/2012,CHSW,Conventional,1,Courthouse,green,900,49.5,Chaetura,pelagica
BXC,26/05/2012,CEDW,Conventional,1,Courthouse,green,900,49.5,Bombycilla,cedrorum
BXC,26/05/2012,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,26/05/2012,BARS,Conventional,1,Courthouse,green,900,49.5,unknown,unknown
BXC,26/05/2012,CHSW,Conventional,1,Courthouse,green,900,49.5,Chaetura,pelagica
BXC,26/05/2012,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,26/05/2012,CHSW,Conventional,1,Courthouse,green,900,49.5,Chaetura,pelagica
BXC,27/05/2012,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,27/05/2012,NOMO,Conventional,1,Courthouse,green,900,49.5,Mimus,polyglottos
BXC,27/05/2012,AMCR,Conventional,1,Courthouse,green,900,49.5,Corvus,brachyrhynchos
BXC,27/05/2012,AMCR,Conventional,1,Courthouse,green,900,49.5,Corvus,brachyrhynchos
BXC,27/05/2012,CEDW,Conventional,1,Courthouse,green,900,49.5,Bombycilla,cedrorum
BXC,27/05/2012,CHSW,Conventional,1,Courthouse,green,900,49.5,Chaetura,pelagica
BXC,27/05/2012,CEDW,Conventional,1,Courthouse,green,900,49.5,Bombycilla,cedrorum
BXC,28/05/2012,AMCR,Conventional,1,Courthouse,green,900,49.5,Corvus,brachyrhynchos
BXC,28/05/2012,CEDW,Conventional,1,Courthouse,green,900,49.5,Bombycilla,cedrorum
BXC,28/05/2012,CHSW,Conventional,1,Courthouse,green,900,49.5,Chaetura,pelagica
BXC,28/05/2012,CEDW,Conventional,1,Courthouse,green,900,49.5,Bombycilla,cedrorum
BXC,29/05/2012,BARS,Conventional,1,Courthouse,green,900,49.5,unknown,unknown
BXC,29/05/2012,NOMO,Conventional,1,Courthouse,green,900,49.5,Mimus,polyglottos
BXC,29/05/2012,CHSW,Conventional,1,Courthouse,green,900,49.5,Chaetura,pelagica
BXC,30/05/2012,NOMO,Conventional,1,Courthouse,green,900,49.5,Mimus,polyglottos
BXC,30/05/2012,CEDW,Conventional,1,Courthouse,green,900,49.5,Bombycilla,cedrorum
BXC,30/05/2012,NOMO,Conventional,1,Courthouse,green,900,49.5,Mimus,polyglottos
BXC,30/05/2012,CEDW,Conventional,1,Courthouse,green,900,49.5,Bombycilla,cedrorum
BXC,30/05/2012,CEDW,Conventional,1,Courthouse,green,900,49.5,Bombycilla,cedrorum
BXC,31/05/2012,AMCR,Conventional,1,Courthouse,green,900,49.5,Corvus,brachyrhynchos
BXC,31/05/2012,CHSW,Conventional,1,Courthouse,green,900,49.5,Chaetura,pelagica
BXC,31/05/2012,AMRO,Conventional,1,Courthouse,green,900,49.5,Turdus,migratorius
BXC,01/06/2012,CEDW,Conventional,1,Courthouse,green,900,49.5,Bombycilla,cedrorum
BXC,01/06/2012,NOMO,Conventional,1,Courthouse,green,900,49.5,Mimus,polyglottos
BXC,02/06/2012,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,03/06/2012,BARS,Conventional,1,Courthouse,green,900,49.5,unknown,unknown
BXC,03/06/2012,AMCR,Conventional,1,Courthouse,green,900,49.5,Corvus,brachyrhynchos
BXC,03/06/2012,CEDW,Conventional,1,Courthouse,green,900,49.5,Bombycilla,cedrorum
BXC,24/05/2012,CHSW,Conventional,1,Courthouse,green,900,49.5,Chaetura,pelagica
BXC,19/04/2012,HERG,Conventional,1,Courthouse,green,900,49.5,Larus,argentatus
BXC,19/04/2012,AMCR,Conventional,1,Courthouse,green,900,49.5,Corvus,brachyrhynchos
BXC,21/04/2012,HERG,Conventional,1,Courthouse,green,900,49.5,Larus,argentatus
BXC,21/04/2012,HERG,Conventional,1,Courthouse,green,900,49.5,Larus,argentatus
BXC,21/04/2012,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,22/04/2012,HERG,Conventional,1,Courthouse,green,900,49.5,Larus,argentatus
BXC,25/04/2012,HERG,Conventional,1,Courthouse,green,900,49.5,Larus,argentatus
BXC,25/04/2012,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,25/04/2012,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXC,25/04/2012,EUST,Conventional,1,Courthouse,green,900,49.5,Sturnus,vulgaris
BXG,11-May,HERG,Green,1,Courthouse,conventional,900,49.5,Larus,argentatus
BXG,11-May,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,11-May,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,11-May,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,11-May,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,12-May,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,12-May,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,12-May,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,12-May,WOTH,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,12-May,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,12-May,HERG,Green,1,Courthouse,conventional,900,49.5,Larus,argentatus
BXG,13-May,HERG,Green,1,Courthouse,conventional,900,49.5,Larus,argentatus
BXG,13-May,HERG,Green,1,Courthouse,conventional,900,49.5,Larus,argentatus
BXG,13-May,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,13-May,BARS,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,13-May,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,13-May,CARW,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,13-May,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,13-May,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,13-May,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,14/05/2011,BARS,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,14/05/2011,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,14/05/2011,HOFI,Green,1,Courthouse,conventional,900,49.5,Haemorhous,mexicanus
BXG,14/05/2011,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,14/05/2011,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,14/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,14/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,14/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,14/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,14/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,14/05/2011,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,14/05/2011,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,14/05/2011,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,14/05/2011,MODO,Green,1,Courthouse,conventional,900,49.5,Zenaida,macroura
BXG,14/05/2011,MODO,Green,1,Courthouse,conventional,900,49.5,Zenaida,macroura
BXG,14/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,14/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,14/05/2011,HERG,Green,1,Courthouse,conventional,900,49.5,Larus,argentatus
BXG,14/05/2011,PEFA,Green,1,Courthouse,conventional,900,49.5,Falco,peregrinus
BXG,20/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,20/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,20/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,20/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,20/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,20/05/2011,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,20/05/2011,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,20/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,20/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,20/05/2011,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,20/05/2011,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,20/05/2011,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,20/05/2011,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,20/05/2011,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,20/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,20/05/2011,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,20/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,20/05/2011,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,20/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,20/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,20/05/2011,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,20/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,20/05/2011,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,20/05/2011,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,20/05/2011,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,20/05/2011,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,20/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,20/05/2011,RTHU,Green,1,Courthouse,conventional,900,49.5,Archilochus,colubris
BXG,20/05/2011,PEFA,Green,1,Courthouse,conventional,900,49.5,Falco,peregrinus
BXG,20/05/2011,RTHA,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,30/04/2011,LAGU,Green,1,Courthouse,conventional,900,49.5,Leucophaeus,atricilla
BXG,30/04/2011,LAGU,Green,1,Courthouse,conventional,900,49.5,Leucophaeus,atricilla
BXG,30/04/2011,LAGU,Green,1,Courthouse,conventional,900,49.5,Leucophaeus,atricilla
BXG,30/04/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,30/04/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,30/04/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,01/05/2011,HERG,Green,1,Courthouse,conventional,900,49.5,Larus,argentatus
BXG,01/05/2011,HERG,Green,1,Courthouse,conventional,900,49.5,Larus,argentatus
BXG,01/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,01/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,01/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,01/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,01/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,01/05/2011,CANG,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,01/05/2011,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,01/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,01/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,01/05/2011,FISP,Green,1,Courthouse,conventional,900,49.5,Spizella,pusilla
BXG,01/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,01/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,01/05/2011,AMCR,Green,1,Courthouse,conventional,900,49.5,Corvus,brachyrhynchos
BXG,02/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,02/05/2011,LAGU,Green,1,Courthouse,conventional,900,49.5,Leucophaeus,atricilla
BXG,02/05/2011,LAGU,Green,1,Courthouse,conventional,900,49.5,Leucophaeus,atricilla
BXG,02/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,02/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,02/05/2011,HERG,Green,1,Courthouse,conventional,900,49.5,Larus,argentatus
BXG,02/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,02/05/2011,AMGO,Green,1,Courthouse,conventional,900,49.5,Spinus,tristis
BXG,24/05/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,24/05/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,25/05/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,19/04/2012,AMWO,Green,1,Courthouse,conventional,900,49.5,Scolopax,minor
BXG,26/05/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,26/05/2012,BARS,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,26/05/2012,BARS,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,26/05/2012,BARS,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,26/05/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,26/05/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,26/05/2012,EUST,Green,1,Courthouse,conventional,900,49.5,Sturnus,vulgaris
BXG,26/05/2012,BARS,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,26/05/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,26/05/2012,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,26/05/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,26/05/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,26/05/2012,EUST,Green,1,Courthouse,conventional,900,49.5,Sturnus,vulgaris
BXG,26/05/2012,EUST,Green,1,Courthouse,conventional,900,49.5,Sturnus,vulgaris
BXG,26/05/2012,BARS,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,26/05/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,26/05/2012,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,28/05/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,28/05/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,28/05/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,28/05/2012,AMCR,Green,1,Courthouse,conventional,900,49.5,Corvus,brachyrhynchos
BXG,28/05/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,28/05/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,28/05/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,28/05/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,28/05/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,29/05/2012,BARS,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,29/05/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,29/05/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,29/05/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,29/05/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,29/05/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,30/05/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,30/05/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,30/05/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,31/05/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,31/05/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,31/05/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,31/05/2012,BARS,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,31/05/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,31/05/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,01/06/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,01/06/2012,BARS,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,01/06/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,01/06/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,01/06/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,01/06/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,01/06/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,01/06/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,01/06/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,01/06/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,01/06/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,02/06/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,02/06/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,02/06/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,03/06/2012,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,03/06/2012,AMCR,Green,1,Courthouse,conventional,900,49.5,Corvus,brachyrhynchos
BXG,03/06/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,03/06/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,03/06/2012,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,03/06/2012,CEDW,Green,1,Courthouse,conventional,900,49.5,Bombycilla,cedrorum
BXG,03/06/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,03/06/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,03/06/2012,CHSW,Green,1,Courthouse,conventional,900,49.5,Chaetura,pelagica
BXG,19/04/2012,HERG,Green,1,Courthouse,conventional,900,49.5,Larus,argentatus
BXG,19/04/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
BXG,19/04/2012,AMCR,Green,1,Courthouse,conventional,900,49.5,Corvus,brachyrhynchos
BXG,19/04/2012,AMCR,Green,1,Courthouse,conventional,900,49.5,Corvus,brachyrhynchos
BXG,19/04/2012,AMCR,Green,1,Courthouse,conventional,900,49.5,Corvus,brachyrhynchos
BXG,21/04/2012,HERG,Green,1,Courthouse,conventional,900,49.5,Larus,argentatus
BXG,21/04/2012,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
BXG,22/04/2012,HERG,Green,1,Courthouse,conventional,900,49.5,Larus,argentatus
BXG,22/04/2012,HERG,Green,1,Courthouse,conventional,900,49.5,Larus,argentatus
BXG,22/04/2012,EUST,Green,1,Courthouse,conventional,900,49.5,Sturnus,vulgaris
BXG,24/04/2012,HERG,Green,1,Courthouse,conventional,900,49.5,Larus,argentatus
BXG,24/04/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
bxg,25/04/2012,LAGU,Green,1,Courthouse,conventional,900,49.5,Leucophaeus,atricilla
bxg,25/04/2012,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
bxg,25/04/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
bxg,25/04/2012,EUST,Green,1,Courthouse,conventional,900,49.5,Sturnus,vulgaris
bxg,25/04/2012,NOMO,Green,1,Courthouse,conventional,900,49.5,Mimus,polyglottos
bxg,25/04/2012,UID,Green,1,Courthouse,conventional,900,49.5,unknown,unknown
bxg,25/04/2012,GRCA,Green,1,Courthouse,conventional,900,49.5,Dumetella,carolinensis
bxg,25/04/2012,GRCA,Green,1,Courthouse,conventional,900,49.5,Dumetella,carolinensis
FITG,12/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,12/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,12/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,12/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,12/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,12/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,12/05/2012,MODO,Green,1,Fashion Institute of Technology,green,1500,26,Zenaida,macroura
FITG,12/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,12/05/2012,EUST,Green,1,Fashion Institute of Technology,green,1500,26,Sturnus,vulgaris
FITG,12/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,12/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,12/05/2012,UID,Green,1,Fashion Institute of Technology,green,1500,26,unknown,unknown
FITG,12/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,14/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,14/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,14/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,14/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,14/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,14/05/2012,CHSP,Green,1,Fashion Institute of Technology,green,1500,26,Spizella,passerina
FITG,14/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,14/05/2012,EUST,Green,1,Fashion Institute of Technology,green,1500,26,Sturnus,vulgaris
FITG,15/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,15/05/2012,AMRO,Green,1,Fashion Institute of Technology,green,1500,26,Turdus,migratorius
FITG,15/05/2012,UID,Green,1,Fashion Institute of Technology,green,1500,26,unknown,unknown
FITG,15/05/2012,UID,Green,1,Fashion Institute of Technology,green,1500,26,unknown,unknown
FITG,15/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,15/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,15/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,17/05/2012,EUST,Green,1,Fashion Institute of Technology,green,1500,26,Sturnus,vulgaris
FITG,17/05/2012,UID,Green,1,Fashion Institute of Technology,green,1500,26,unknown,unknown
FITG,17/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,17/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,17/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,17/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,17/05/2012,UID,Green,1,Fashion Institute of Technology,green,1500,26,unknown,unknown
FITG,17/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,17/05/2012,UID,Green,1,Fashion Institute of Technology,green,1500,26,unknown,unknown
FITG,18/05/2012,UID,Green,1,Fashion Institute of Technology,green,1500,26,unknown,unknown
FITG,18/05/2012,EUST,Green,1,Fashion Institute of Technology,green,1500,26,Sturnus,vulgaris
FITG,18/05/2012,TUTI,Green,1,Fashion Institute of Technology,green,1500,26,Baeolophus,bicolor
FITG,18/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,18/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,18/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,18/05/2012,UID,Green,1,Fashion Institute of Technology,green,1500,26,unknown,unknown
FITG,18/05/2012,EUST,Green,1,Fashion Institute of Technology,green,1500,26,Sturnus,vulgaris
FITG,18/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
FITG,18/05/2012,EUST,Green,1,Fashion Institute of Technology,green,1500,26,Sturnus,vulgaris
FITG,18/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,18/05/2012,HERG,Green,1,Fashion Institute of Technology,green,1500,26,Larus,argentatus
FITG,19/05/2012,NOMO,Green,1,Fashion Institute of Technology,green,1500,26,Mimus,polyglottos
