GI.Type,SiteID,SpeciesCode,Taxa,SpeciesName,CommonName,Status,Count
public/community gardens,105,,plants,Lamium purpureum L.,,native,1
public/community gardens,105,,plants,Lapsana communis L.,,native,1
public/community gardens,105,,plants,Lolium perenne L.,,native,1
public/community gardens,105,,plants,Parietaria judaica L.,,native,1
public/community gardens,105,,plants,Plantago major  L. subsp. major,,native,1
public/community gardens,105,,plants,Poa annua L.,,native,1
public/community gardens,105,,plants,Prunella vulgaris L.,,native,1
public/community gardens,105,,plants,Ranunculus repens L.,,native,1
public/community gardens,105,,plants,Robinia pseudoacacia L.,,non-native,1
public/community gardens,105,,plants,Rumex obtusifolius L.,,native,1
public/community gardens,105,,plants,Senecio jacobaea L.,,native,1
public/community gardens,105,,plants,Senecio vulgaris L.,,native,1
public/community gardens,105,,plants,Solanum dulcamara L.,,native,1
public/community gardens,105,,plants,Solanum nigrum L.,,native,1
public/community gardens,105,,plants,Sonchus asper (L.) Hill,,native,1
public/community gardens,105,,plants,Sonchus oleraceus L.,,native,1
public/community gardens,105,,plants,Taraxacum ruderalia (Groupe),,native,1
public/community gardens,105,,plants,Trifolium repens L.,,native,1
public/community gardens,105,,plants,Urtica dioica L.,,native,1
public/community gardens,105,,plants,Verbena officinalis L.,,native,1
public/community gardens,105,,plants,Veronica persica  Poir.,,non-native,1
public/community gardens,106,,plants,Amaranthus hybridus L.,,non-native,1
public/community gardens,106,,plants,Anagallis arvensis L.,,native,1
public/community gardens,106,,plants,Artemisia verlotiorum Lamotte,,non-native,1
public/community gardens,106,,plants,Artemisia vulgaris L.,,native,1
public/community gardens,106,,plants,Bromus sterilis L.,,native,1
public/community gardens,106,,plants,Calystegia sepium (L.) R.Br.,,native,2
public/community gardens,106,,plants,Centaurium erythraea Rafn,,native,1
public/community gardens,106,,plants,Chenopodium album L.,,native,1
public/community gardens,106,,plants,Cirsium arvense (L.) Scop.,,native,2
public/community gardens,106,,plants,Cirsium vulgare (Savi) Ten.,,native,1
public/community gardens,106,,plants,Dactylis glomerata L.,,native,1
public/community gardens,106,,plants,Daucus carota L.,,native,1
public/community gardens,106,,plants,Diplotaxis tenuifolia (L.) DC.,,native,1
public/community gardens,106,,plants,Echinochloa crus-galli (L.) P.Beauv.,,native,1
public/community gardens,106,,plants,Euphorbia peplus L.,,native,1
public/community gardens,106,,plants,Festuca arundinacea Schreb.,,native,1
public/community gardens,106,,plants,Glechoma hederacea L.,,native,1
public/community gardens,106,,plants,Hedera helix L.,,native,2
public/community gardens,106,,plants,Holcus lanatus L.,,native,1
public/community gardens,106,,plants,Hypericum perforatum L.,,native,1
public/community gardens,106,,plants,Lapsana communis L.,,native,1
public/community gardens,106,,plants,Lolium perenne L.,,native,1
public/community gardens,106,,plants,Lotus corniculatus L.,,native,1
public/community gardens,106,,plants,Malva neglecta Wallr.,,native,2
public/community gardens,106,,plants,Malva sylvestris L.,,native,1
public/community gardens,106,,plants,Matricaria perforata M‚rat,,native,2
public/community gardens,106,,plants,Melilotus albus Medik.,,native,1
public/community gardens,106,,plants,Oenothera,,non-native,1
public/community gardens,106,,plants,Oxalis corniculata L.,,non-native,2
public/community gardens,106,,plants,Parietaria judaica L.,,native,1
public/community gardens,106,,plants,Picris echioides L.,,native,1
public/community gardens,106,,plants,Picris hieracioides L.,,native,2
public/community gardens,106,,plants,Plantago lanceolata L.,,native,1
public/community gardens,106,,plants,Plantago major  L. subsp. major,,native,2
public/community gardens,106,,plants,Poa annua L.,,native,1
public/community gardens,106,,plants,Polygonum aviculare L.,,native,1
public/community gardens,106,,plants,Polygonum persicaria L.,,native,1
public/community gardens,106,,plants,Potentilla reptans L.,,native,2
public/community gardens,106,,plants,Prunella vulgaris L.,,native,1
public/community gardens,106,,plants,Ranunculus repens L.,,native,2
public/community gardens,106,,plants,Rubus fruticosus L.,,native,1
public/community gardens,106,,plants,Rumex crispus L.,,native,1
public/community gardens,106,,plants,Rumex obtusifolius L.,,native,1
public/community gardens,106,,plants,Sambucus nigra L.,,native,1
public/community gardens,106,,plants,Solanum dulcamara L.,,native,2
public/community gardens,106,,plants,Solanum nigrum L.,,native,1
public/community gardens,106,,plants,Sonchus arvensis L.,,native,1
public/community gardens,106,,plants,Sonchus asper (L.) Hill,,native,1
public/community gardens,106,,plants,Taraxacum ruderalia (Groupe),,native,1
public/community gardens,106,,plants,Trifolium pratense L.,,native,1
public/community gardens,106,,plants,Trifolium repens L.,,native,1
public/community gardens,106,,plants,Urtica dioica L.,,native,1
public/community gardens,106,,plants,Verbena officinalis L.,,native,1
public/community gardens,107,,plants,Acer pseudoplatanus L.,,non-native,2
public/community gardens,107,,plants,Agrostis stolonifera L.,,native,2
public/community gardens,107,,plants,Ailanthus altissima (Mill.) Swingle,,non-native,1
public/community gardens,107,,plants,Amaranthus deflexus L.,,non-native,1
public/community gardens,107,,plants,Artemisia vulgaris L.,,native,1
public/community gardens,107,,plants,Bellis perennis L.,,native,1
public/community gardens,107,,plants,Calystegia sepium (L.) R.Br.,,native,1
public/community gardens,107,,plants,Cirsium arvense (L.) Scop.,,native,1
public/community gardens,107,,plants,Clematis vitalba L.,,native,1
public/community gardens,107,,plants,Conyza sumatrensis (Retz.) E.Walker,,non-native,1
public/community gardens,107,,plants,Crepis capillaris (L.) Wallr.,,native,1
public/community gardens,107,,plants,Dactylis glomerata L.,,native,1
public/community gardens,107,,plants,Digitaria sanguinalis (L.) Scop.,,native,1
public/community gardens,107,,plants,Duchesnea indica (Andrews) Focke,,non-native,1
public/community gardens,107,,plants,Euphorbia peplus L.,,native,1
public/community gardens,107,,plants,Festuca arundinacea Schreb.,,native,1
public/community gardens,107,,plants,Festuca rubra (Groupe),,native,1
public/community gardens,107,,plants,Galinsoga quadriradiata Ruiz & Pav.,,non-native,1
public/community gardens,107,,plants,Geum urbanum L.,,native,1
public/community gardens,107,,plants,Hedera helix L.,,native,2
public/community gardens,107,,plants,Hypericum perforatum L.,,native,1
public/community gardens,107,,plants,Hypochaeris radicata L.,,native,1
public/community gardens,107,,plants,Lolium perenne L.,,native,1
public/community gardens,107,,plants,Matricaria perforata M‚rat,,native,1
public/community gardens,107,,plants,Picris echioides L.,,native,2
public/community gardens,107,,plants,Picris hieracioides L.,,native,1
public/community gardens,107,,plants,Plantago lanceolata L.,,native,1
public/community gardens,107,,plants,Poa annua L.,,native,1
public/community gardens,107,,plants,Polygonum persicaria L.,,native,1
public/community gardens,107,,plants,Potentilla reptans L.,,native,2
public/community gardens,107,,plants,Prunus,,native,1
public/community gardens,107,,plants,Ranunculus repens L.,,native,1
public/community gardens,107,,plants,Rubus caesius L.,,native,1
public/community gardens,107,,plants,Rubus fruticosus L.,,native,1
public/community gardens,107,,plants,Rumex obtusifolius L.,,native,1
public/community gardens,107,,plants,Sagina procumbens L.,,native,1
public/community gardens,107,,plants,Sambucus nigra L.,,native,1
public/community gardens,107,,plants,Solanum dulcamara L.,,native,2
public/community gardens,107,,plants,Sonchus asper (L.) Hill,,native,1
public/community gardens,107,,plants,Sonchus oleraceus L.,,native,1
public/community gardens,107,,plants,Taraxacum ruderalia (Groupe),,native,1
public/community gardens,107,,plants,Trifolium pratense L.,,native,1
public/community gardens,107,,plants,Trifolium repens L.,,native,1
public/community gardens,111,,plants,Achillea millefolium L.,,native,1
public/community gardens,111,,plants,Ailanthus altissima (Mill.) Swingle,,non-native,1
public/community gardens,111,,plants,Ajuga reptans L.,,native,2
public/community gardens,111,,plants,Anagallis arvensis L.,,native,1
public/community gardens,111,,plants,Bellis perennis L.,,native,1
public/community gardens,111,,plants,Buddleja davidii Franch.,,non-native,1
public/community gardens,111,,plants,Calystegia sepium (L.) R.Br.,,native,1
public/community gardens,111,,plants,Capsella bursa-pastoris (L.) Medik.,,native,1
public/community gardens,111,,plants,Chenopodium album L.,,native,1
public/community gardens,111,,plants,Cirsium arvense (L.) Scop.,,native,1
public/community gardens,111,,plants,Convolvulus arvensis L.,,native,2
public/community gardens,111,,plants,Conyza canadensis (L.) Cronquist,,non-native,1
public/community gardens,111,,plants,Conyza sumatrensis (Retz.) E.Walker,,non-native,1
public/community gardens,111,,plants,Dactylis glomerata L.,,native,1
public/community gardens,111,,plants,Duchesnea indica (Andrews) Focke,,non-native,1
public/community gardens,111,,plants,Echinochloa crus-galli (L.) P.Beauv.,,native,1
public/community gardens,111,,plants,Epilobium tetragonum L.,,native,1
public/community gardens,111,,plants,Euphorbia peplus L.,,native,2
public/community gardens,111,,plants,Galinsoga quadriradiata Ruiz & Pav.,,non-native,1
public/community gardens,111,,plants,Hedera helix L.,,native,1
public/community gardens,111,,plants,Kickxia elatine (L.) Dumort.,,native,1
public/community gardens,111,,plants,Lapsana communis L.,,native,1
public/community gardens,111,,plants,Lepidium squamatum Forssk.,,native,1
public/community gardens,111,,plants,Lolium perenne L.,,native,1
public/community gardens,111,,plants,Mycelis muralis (L.) Dumort.,,native,1
public/community gardens,111,,plants,Oxalis corniculata L.,,non-native,1
public/community gardens,111,,plants,Parietaria judaica L.,,native,1
public/community gardens,111,,plants,Plantago major  L. subsp. major,,native,2
public/community gardens,111,,plants,Poa annua L.,,native,2
public/community gardens,111,,plants,Polygonum aviculare L.,,native,1
public/community gardens,111,,plants,Potentilla reptans L.,,native,1
public/community gardens,111,,plants,Prunella vulgaris L.,,native,1
public/community gardens,111,,plants,Sambucus nigra L.,,native,1
public/community gardens,111,,plants,Senecio vulgaris L.,,native,1
public/community gardens,111,,plants,Solanum dulcamara L.,,native,1
public/community gardens,111,,plants,Solanum nigrum L.,,native,1
public/community gardens,111,,plants,Sonchus asper (L.) Hill,,native,1
public/community gardens,111,,plants,Sonchus oleraceus L.,,native,2
public/community gardens,111,,plants,Taraxacum ruderalia (Groupe),,native,1
public/community gardens,111,,plants,Taxus baccata L.,,non-native,1
public/community gardens,111,,plants,Veronica persica  Poir.,,non-native,1
public/community gardens,134,,plants,Acer pseudoplatanus L.,,non-native,1
public/community gardens,134,,plants,Agrostis stolonifera L.,,native,1
public/community gardens,134,,plants,Amaranthus hybridus L.,,non-native,1
public/community gardens,134,,plants,Anagallis arvensis L.,,native,1
public/community gardens,134,,plants,Bellis perennis L.,,native,1
public/community gardens,134,,plants,Cardamine hirsuta L.,,native,1
public/community gardens,134,,plants,Conyza sumatrensis (Retz.) E.Walker,,non-native,2
public/community gardens,134,,plants,Crepis capillaris (L.) Wallr.,,native,1
public/community gardens,134,,plants,Crepis setosa Haller f.,,native,1
public/community gardens,134,,plants,"Cymbalaria muralis G.Gaertn., B.Mey. & Scherb.",,non-native,2
public/community gardens,134,,plants,Dactylis glomerata L.,,native,1
public/community gardens,134,,plants,Duchesnea indica (Andrews) Focke,,non-native,2
public/community gardens,134,,plants,Epilobium tetragonum L.,,native,1
public/community gardens,134,,plants,Euphorbia peplus L.,,native,1
public/community gardens,134,,plants,Festuca arundinacea Schreb.,,native,1
public/community gardens,134,,plants,Geum urbanum L.,,native,1
public/community gardens,134,,plants,Hedera helix L.,,native,1
public/community gardens,134,,plants,Holcus lanatus L.,,native,1
public/community gardens,134,,plants,Hypericum perforatum L.,,native,1
public/community gardens,134,,plants,Juncus tenuis Willd.,,non-native,1
public/community gardens,134,,plants,Lolium perenne L.,,native,1
public/community gardens,134,,plants,Mycelis muralis (L.) Dumort.,,native,1
public/community gardens,134,,plants,Oxalis corniculata L.,,non-native,2
public/community gardens,134,,plants,Plantago major  L. subsp. major,,native,1
public/community gardens,134,,plants,Poa annua L.,,native,2
public/community gardens,134,,plants,Polycarpon tetraphyllum (L.) L.,,non-native,1
public/community gardens,134,,plants,Prunus,,native,1
public/community gardens,134,,plants,Rumex obtusifolius L.,,native,1
public/community gardens,134,,plants,Sambucus nigra L.,,native,1
public/community gardens,134,,plants,Senecio vulgaris L.,,native,1
public/community gardens,134,,plants,Solanum nigrum L.,,native,1
public/community gardens,134,,plants,Soleirolia soleirolii (Req.) Dandy,,non-native,1
public/community gardens,134,,plants,Sonchus oleraceus L.,,native,1
public/community gardens,134,,plants,Stellaria media (L.) Vill.,,native,1
public/community gardens,134,,plants,Taraxacum ruderalia (Groupe),,native,1
public/community gardens,134,,plants,Trifolium repens L.,,native,1
public/community gardens,134,,plants,Urtica urens L.,,native,1
public/community gardens,134,,plants,Veronica serpyllifolia L.,,native,1
public/community gardens,134,,plants,Viola,,native,1
public/community gardens,138,,plants,Acer platanoides L.,,non-native,1
public/community gardens,138,,plants,Acer pseudoplatanus L.,,non-native,1
public/community gardens,138,,plants,Aesculus hippocastanum L.,,non-native,1
public/community gardens,138,,plants,Agrostis stolonifera L.,,native,1
public/community gardens,138,,plants,Alcea rosea L.,,non-native,1
public/community gardens,138,,plants,Ambrosia artemisiifolia L.,,non-native,1
public/community gardens,138,,plants,Anagallis arvensis L.,,native,1
public/community gardens,138,,plants,Artemisia vulgaris L.,,native,1
public/community gardens,138,,plants,Atriplex prostrata Boucher ex DC.,,native,1
public/community gardens,138,,plants,Ballota nigra  L. subsp. meridionalis (Beg.) Beg.,,native,1
public/community gardens,138,,plants,Bellis perennis L.,,native,1
public/community gardens,138,,plants,Buddleja davidii Franch.,,non-native,1
public/community gardens,138,,plants,Capsella bursa-pastoris (L.) Medik.,,native,1
public/community gardens,138,,plants,Cardamine hirsuta L.,,native,2
public/community gardens,138,,plants,Conyza canadensis (L.) Cronquist,,non-native,1
public/community gardens,138,,plants,Conyza sumatrensis (Retz.) E.Walker,,non-native,1
public/community gardens,138,,plants,Dactylis glomerata L.,,native,1
public/community gardens,138,,plants,Duchesnea indica (Andrews) Focke,,non-native,2
public/community gardens,138,,plants,Epilobium tetragonum L.,,native,1
public/community gardens,138,,plants,Fallopia convolvulus (L.) A.Love,,native,1
public/community gardens,138,,plants,Festuca arundinacea Schreb.,,native,1
public/community gardens,138,,plants,Festuca rubra (Groupe),,native,1
public/community gardens,138,,plants,Hedera helix L.,,native,2
public/community gardens,138,,plants,Lamium amplexicaule L.,,native,1
public/community gardens,138,,plants,Lolium perenne L.,,native,1
public/community gardens,138,,plants,Mycelis muralis (L.) Dumort.,,native,1
public/community gardens,138,,plants,Picris echioides L.,,native,1
public/community gardens,138,,plants,Plantago lanceolata L.,,native,1
public/community gardens,138,,plants,Plantago major  L. subsp. major,,native,2
public/community gardens,138,,plants,Poa annua L.,,native,1
public/community gardens,138,,plants,Polygonum aviculare L.,,native,1
public/community gardens,138,,plants,Polygonum persicaria L.,,native,1
public/community gardens,138,,plants,Prunus,,native,1
public/community gardens,138,,plants,Ranunculus repens L.,,native,1
public/community gardens,138,,plants,Rubus fruticosus L.,,native,1
public/community gardens,138,,plants,Rumex crispus L.,,native,1
public/community gardens,138,,plants,Sagina apetala Ard.,,native,1
public/community gardens,138,,plants,Sagina procumbens L.,,native,1
public/community gardens,138,,plants,Senecio vulgaris L.,,native,1
public/community gardens,138,,plants,Solanum nigrum L.,,native,1
public/community gardens,138,,plants,Sonchus asper (L.) Hill,,native,2
public/community gardens,138,,plants,Stellaria media (L.) Vill.,,native,2
public/community gardens,138,,plants,Taraxacum ruderalia (Groupe),,native,1
public/community gardens,138,,plants,Veronica persica  Poir.,,non-native,2
public/community gardens,138,,plants,Veronica serpyllifolia L.,,native,1
public/community gardens,147,,plants,Acer pseudoplatanus L.,,non-native,1
public/community gardens,147,,plants,Agrostis stolonifera L.,,native,1
public/community gardens,147,,plants,Amaranthus hybridus L.,,non-native,1
public/community gardens,147,,plants,Anagallis arvensis L.,,native,1
public/community gardens,147,,plants,Arctium minus (Hill) Bernh.,,native,1
public/community gardens,147,,plants,Artemisia vulgaris L.,,native,1
public/community gardens,147,,plants,Avena fatua L.,,native,1
public/community gardens,147,,plants,Barbarea vulgaris R.Br.,,native,1
public/community gardens,147,,plants,Bromus sterilis L.,,native,1
public/community gardens,147,,plants,Buddleja davidii Franch.,,non-native,1
public/community gardens,147,,plants,Calystegia sepium (L.) R.Br.,,native,1
public/community gardens,147,,plants,Capsella bursa-pastoris (L.) Medik.,,native,1
public/community gardens,147,,plants,Cardamine hirsuta L.,,native,1
public/community gardens,147,,plants,Chenopodium album L.,,native,1
public/community gardens,147,,plants,Chenopodium murale L.,,native,1
public/community gardens,147,,plants,Cirsium arvense (L.) Scop.,,native,1
public/community gardens,147,,plants,Conyza canadensis (L.) Cronquist,,non-native,1
public/community gardens,147,,plants,Conyza sumatrensis (Retz.) E.Walker,,non-native,1
public/community gardens,147,,plants,Crepis capillaris (L.) Wallr.,,native,1
public/community gardens,147,,plants,Datura stramonium L.,,non-native,1
public/community gardens,147,,plants,Daucus carota L.,,native,1
public/community gardens,147,,plants,Epilobium tetragonum L.,,native,1
public/community gardens,147,,plants,Eragrostis minor Host,,non-native,1
public/community gardens,147,,plants,Euphorbia peplus L.,,native,1
public/community gardens,147,,plants,Fallopia convolvulus (L.) A.Love,,native,1
public/community gardens,147,,plants,Galinsoga quadriradiata Ruiz & Pav.,,non-native,1
public/community gardens,147,,plants,Galium aparine L.,,native,1
public/community gardens,147,,plants,Hirschfeldia incana (L.) Lagr.-Foss.,,non-native,1
public/community gardens,147,,plants,Hypericum perforatum L.,,native,1
public/community gardens,147,,plants,Juncus tenuis Willd.,,non-native,1
public/community gardens,147,,plants,Kickxia spuria (L.) Dumort.,,native,1
public/community gardens,147,,plants,Lamium amplexicaule L.,,native,1
public/community gardens,147,,plants,Lepidium squamatum Forssk.,,native,1
public/community gardens,147,,plants,Lolium perenne L.,,native,2
public/community gardens,147,,plants,Matricaria discoidea DC.,,non-native,1
public/community gardens,147,,plants,Matricaria recutita L.,,native,1
public/community gardens,147,,plants,Medicago lupulina L.,,native,1
public/community gardens,147,,plants,Papaver rhoeas L.,,native,1
public/community gardens,147,,plants,Picris echioides L.,,native,1
public/community gardens,147,,plants,Picris hieracioides L.,,native,1
public/community gardens,147,,plants,Plantago major  L. subsp. major,,native,2
public/community gardens,147,,plants,Poa annua L.,,native,2
public/community gardens,147,,plants,Polygonum aviculare L.,,native,1
public/community gardens,147,,plants,Polygonum persicaria L.,,native,1
public/community gardens,147,,plants,Prunella vulgaris L.,,native,1
public/community gardens,147,,plants,Prunus,,native,1
public/community gardens,147,,plants,Ranunculus repens L.,,native,1
public/community gardens,147,,plants,Rorippa sylvestris (L.) Besser,,native,1
public/community gardens,147,,plants,Rumex obtusifolius L.,,native,1
public/community gardens,147,,plants,Senecio jacobaea L.,,native,1
public/community gardens,147,,plants,Senecio vulgaris L.,,native,1
public/community gardens,147,,plants,Silene latifolia  Poir. subsp. alba (Mill.) Greuter & Burdet,,native,1
public/community gardens,147,,plants,Sinapis arvensis L.,,native,1
public/community gardens,147,,plants,Solanum nigrum L.,,native,1
public/community gardens,147,,plants,Sonchus asper (L.) Hill,,native,1
public/community gardens,147,,plants,Sonchus oleraceus L.,,native,1
public/community gardens,147,,plants,Stellaria media (L.) Vill.,,native,1
public/community gardens,147,,plants,Taraxacum ruderalia (Groupe),,native,1
public/community gardens,147,,plants,Trifolium repens L.,,native,1
public/community gardens,147,,plants,Urtica dioica L.,,native,1
public/community gardens,147,,plants,Veronica persica  Poir.,,non-native,1
public/community gardens,147,,plants,Vulpia myuros  (L.) C.C.Gmel.,,native,1
public/community gardens,149,,plants,Acer pseudoplatanus L.,,non-native,1
public/community gardens,149,,plants,Agrostis stolonifera L.,,native,1
public/community gardens,149,,plants,Ajuga reptans L.,,native,1
public/community gardens,149,,plants,Anagallis arvensis L.,,native,1
public/community gardens,149,,plants,Artemisia vulgaris L.,,native,1
public/community gardens,149,,plants,Atriplex,,native,1
public/community gardens,149,,plants,Bellis perennis L.,,native,1
public/community gardens,149,,plants,Calystegia sepium (L.) R.Br.,,native,1
public/community gardens,149,,plants,Cardamine hirsuta L.,,native,1
public/community gardens,149,,plants,Cirsium arvense (L.) Scop.,,native,1
public/community gardens,149,,plants,Conyza sumatrensis (Retz.) E.Walker,,non-native,1
public/community gardens,149,,plants,Crepis capillaris (L.) Wallr.,,native,1
public/community gardens,149,,plants,Dactylis glomerata L.,,native,1
public/community gardens,149,,plants,Duchesnea indica (Andrews) Focke,,non-native,2
public/community gardens,149,,plants,Epilobium,,native,1
public/community gardens,149,,plants,Euphorbia peplus L.,,native,1
public/community gardens,149,,plants,Festuca arundinacea Schreb.,,native,1
public/community gardens,149,,plants,Festuca rubra (Groupe),,native,1
public/community gardens,149,,plants,Fragaria vesca L.,,native,1
public/community gardens,149,,plants,Kickxia elatine (L.) Dumort.,,native,1
public/community gardens,149,,plants,Lolium perenne L.,,native,1
public/community gardens,149,,plants,Parietaria judaica L.,,native,1
public/community gardens,149,,plants,Picris hieracioides L.,,native,1
public/community gardens,149,,plants,Plantago major  L. subsp. major,,native,2
public/community gardens,149,,plants,Poa annua L.,,native,1
public/community gardens,149,,plants,Polygonum aviculare L.,,native,1
public/community gardens,149,,plants,Polygonum persicaria L.,,native,1
public/community gardens,149,,plants,Prunella vulgaris L.,,native,1
public/community gardens,149,,plants,Ranunculus repens L.,,native,2
public/community gardens,149,,plants,Reynoutria japonica Houtt.,,non-native,1
public/community gardens,149,,plants,Rorippa sylvestris (L.) Besser,,native,1
public/community gardens,149,,plants,Rumex obtusifolius L.,,native,2
public/community gardens,149,,plants,Senecio vulgaris L.,,native,2
public/community gardens,149,,plants,Solanum dulcamara L.,,native,1
public/community gardens,149,,plants,Taraxacum ruderalia (Groupe),,native,1
public/community gardens,149,,plants,Trifolium repens L.,,native,1
public/community gardens,149,,plants,Urtica urens L.,,native,1
public/community gardens,149,,plants,Veronica serpyllifolia L.,,native,1
public/community gardens,166,,plants,Acer pseudoplatanus L.,,non-native,1
public/community gardens,166,,plants,Ailanthus altissima (Mill.) Swingle,,non-native,1
public/community gardens,166,,plants,Amaranthus deflexus L.,,non-native,1
public/community gardens,166,,plants,Anagallis arvensis L.,,native,1
public/community gardens,166,,plants,Bellis perennis L.,,native,1
public/community gardens,166,,plants,Buddleja davidii Franch.,,non-native,1
public/community gardens,166,,plants,Calystegia sepium (L.) R.Br.,,native,1
public/community gardens,166,,plants,Chenopodium album L.,,native,1
public/community gardens,166,,plants,Convolvulus arvensis L.,,native,1
public/community gardens,166,,plants,Conyza canadensis (L.) Cronquist,,non-native,1
public/community gardens,166,,plants,Duchesnea indica (Andrews) Focke,,non-native,1
public/community gardens,166,,plants,Elytrigia repens (L.) Desv. ex Nevski,,native,1
public/community gardens,166,,plants,Epilobium tetragonum L.,,native,1
public/community gardens,166,,plants,Epipactis helleborine (L.) Crantz,,native,1
public/community gardens,166,,plants,Euphorbia peplus L.,,native,1
public/community gardens,166,,plants,Geranium pusillum L.,,native,1
public/community gardens,166,,plants,Hedera helix L.,,native,1
public/community gardens,166,,plants,Kickxia elatine (L.) Dumort.,,native,1
public/community gardens,166,,plants,Lapsana communis L.,,native,1
public/community gardens,166,,plants,Lolium perenne L.,,native,1
public/community gardens,166,,plants,Medicago lupulina L.,,native,1
public/community gardens,166,,plants,Oxalis corniculata L.,,non-native,1
public/community gardens,166,,plants,Parietaria judaica L.,,native,1
public/community gardens,166,,plants,Plantago major  L. subsp. major,,native,1
public/community gardens,166,,plants,Poa annua L.,,native,1
public/community gardens,166,,plants,Polygonum amphibium L.,,native,1
public/community gardens,166,,plants,Polygonum aviculare L.,,native,1
public/community gardens,166,,plants,Prunella vulgaris L.,,native,1
public/community gardens,166,,plants,Robinia pseudoacacia L.,,non-native,1
public/community gardens,166,,plants,Rubus caesius L.,,native,1
public/community gardens,166,,plants,Rubus fruticosus L.,,native,1
public/community gardens,166,,plants,Sambucus nigra L.,,native,1
public/community gardens,166,,plants,Solanum nigrum L.,,native,1
public/community gardens,166,,plants,Sonchus oleraceus L.,,native,1
public/community gardens,166,,plants,Taraxacum ruderalia (Groupe),,native,1
public/community gardens,166,,plants,Trifolium repens L.,,native,1
public/community gardens,166,,plants,Veronica persica  Poir.,,non-native,1
public/community gardens,168,,plants,Aesculus hippocastanum L.,,non-native,1
public/community gardens,168,,plants,Agrostis stolonifera L.,,native,1
public/community gardens,168,,plants,Anagallis arvensis L.,,native,1
public/community gardens,168,,plants,Bellis perennis L.,,native,1
public/community gardens,168,,plants,Calystegia sepium (L.) R.Br.,,native,1
public/community gardens,168,,plants,Capsella bursa-pastoris (L.) Medik.,,native,2
public/community gardens,168,,plants,Cardamine hirsuta L.,,native,1
public/community gardens,168,,plants,Carpinus betulus L.,,native,1
public/community gardens,168,,plants,Cerastium fontanum Baumg.,,native,1
public/community gardens,168,,plants,Cirsium arvense (L.) Scop.,,native,1
public/community gardens,168,,plants,Cirsium vulgare (Savi) Ten.,,native,1
public/community gardens,168,,plants,Conyza canadensis (L.) Cronquist,,non-native,1
public/community gardens,168,,plants,Conyza sumatrensis (Retz.) E.Walker,,non-native,1
public/community gardens,168,,plants,Dactylis glomerata L.,,native,1
public/community gardens,168,,plants,Duchesnea indica (Andrews) Focke,,non-native,1
public/community gardens,168,,plants,Elytrigia repens (L.) Desv. ex Nevski,,native,1
public/community gardens,168,,plants,Epilobium parviflorum Schreb.,,native,1
public/community gardens,168,,plants,Epilobium tetragonum L.,,native,1
public/community gardens,168,,plants,Euphorbia peplus L.,,native,2
public/community gardens,168,,plants,Festuca arundinacea Schreb.,,native,1
public/community gardens,168,,plants,Festuca rubra (Groupe),,native,1
public/community gardens,168,,plants,Fraxinus excelsior L.,,native,1
public/community gardens,168,,plants,Galinsoga quadriradiata Ruiz & Pav.,,non-native,1
public/community gardens,168,,plants,Geranium robertianum L.,,native,1
public/community gardens,168,,plants,Geum urbanum L.,,native,2
public/community gardens,168,,plants,Glechoma hederacea L.,,native,1
public/community gardens,168,,plants,Hedera helix L.,,native,1
public/community gardens,168,,plants,Hypochaeris radicata L.,,native,1
public/community gardens,168,,plants,Lactuca serriola L.,,native,2
public/community gardens,168,,plants,Lapsana communis L.,,native,1
public/community gardens,168,,plants,Lolium perenne L.,,native,2
public/community gardens,168,,plants,Medicago lupulina L.,,native,1
public/community gardens,168,,plants,Mercurialis annua L.,,native,1
public/community gardens,168,,plants,Mycelis muralis (L.) Dumort.,,native,1
public/community gardens,168,,plants,Parietaria judaica L.,,native,1
public/community gardens,168,,plants,Picris hieracioides L.,,native,1
public/community gardens,168,,plants,Plantago major  L. subsp. major,,native,2
public/community gardens,168,,plants,Poa annua L.,,native,1
public/community gardens,168,,plants,Polygonum aviculare L.,,native,1
public/community gardens,168,,plants,Polygonum persicaria L.,,native,1
public/community gardens,168,,plants,Prunella vulgaris L.,,native,2
public/community gardens,168,,plants,Prunus,,native,1
public/community gardens,168,,plants,Ranunculus acris L.,,native,1
public/community gardens,168,,plants,Ranunculus repens L.,,native,1
public/community gardens,168,,plants,Rubus fruticosus L.,,native,1
public/community gardens,168,,plants,Rumex obtusifolius L.,,native,2
public/community gardens,168,,plants,Sambucus nigra L.,,native,1
public/community gardens,168,,plants,Senecio jacobaea L.,,native,1
public/community gardens,168,,plants,Sherardia arvensis L.,,native,1
public/community gardens,168,,plants,Solanum dulcamara L.,,native,1
public/community gardens,168,,plants,Solanum nigrum L.,,native,2
public/community gardens,168,,plants,Sonchus asper (L.) Hill,,native,1
public/community gardens,168,,plants,Sonchus oleraceus L.,,native,1
public/community gardens,168,,plants,Taraxacum ruderalia (Groupe),,native,1
public/community gardens,168,,plants,Urtica dioica L.,,native,1
public/community gardens,168,,plants,Veronica persica  Poir.,,non-native,1
public/community gardens,168,,plants,Veronica serpyllifolia L.,,native,2
public/community gardens,168,,plants,Viola,,native,2
public/community gardens,168,,plants,172,,#N/A,47
public/community gardens,168,,plants,Acer campestre L.,,native,1
public/community gardens,168,,plants,Agrostis stolonifera L.,,native,1
public/community gardens,168,,plants,Amaranthus hybridus L.,,non-native,1
public/community gardens,168,,plants,Anagallis arvensis L.,,native,1
public/community gardens,168,,plants,Artemisia vulgaris L.,,native,1
