SiteID,Lon,Lat,Area (m2),Height (m),Age (year),Sealed area (%),Family,Genus,Species,Abundance
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Eucera,nigrescens,3
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Melecta,albifrons,
8,16.466844,48.26685,1500,8,16,47.1,Apidae,Nomada,goodeniana,
8,16.466844,48.26685,1500,8,16,47.1,Colletidae,Colletes,daviesanus,
8,16.466844,48.26685,1500,8,16,47.1,Colletidae,Hylaeus,cardioscapus,
8,16.466844,48.26685,1500,8,16,47.1,Colletidae,Hylaeus,communis,
8,16.466844,48.26685,1500,8,16,47.1,Colletidae,Hylaeus,gredleri,
8,16.466844,48.26685,1500,8,16,47.1,Colletidae,Hylaeus,hyalinatus,
8,16.466844,48.26685,1500,8,16,47.1,Colletidae,Hylaeus,imparilis,
8,16.466844,48.26685,1500,8,16,47.1,Colletidae,Hylaeus,leptocephalus,
8,16.466844,48.26685,1500,8,16,47.1,Colletidae,Hylaeus,pictipes,
8,16.466844,48.26685,1500,8,16,47.1,Colletidae,Hylaeus,punctatus,
8,16.466844,48.26685,1500,8,16,47.1,Colletidae,Hylaeus,sinuatus,
8,16.466844,48.26685,1500,8,16,47.1,Colletidae,Hylaeus,styriacus,
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Halictus,kessleri,5
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Halictus,maculatus,1
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Halictus,rubicundus,
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Halictus,seladonius,
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Halictus,simplex,1
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Halictus,subauratus,3
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Halictus,tumulorum,
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Lasioglossum,calceatum,
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Lasioglossum,laticeps,
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Lasioglossum,leucozonium,1
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Lasioglossum,malachurum,
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Lasioglossum,marginatum,
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Lasioglossum,minutulum,
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Lasioglossum,morioÿ,1
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Lasioglossum,nigripes,
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Lasioglossum,nitidulum,
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Lasioglossum,pauxillum,2
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Lasioglossum,politum,
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Lasioglossum,sabulosum,
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Lasioglossum,villosulum,
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Sphecodes,albilabris,
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Sphecodes,monilicornis,
8,16.466844,48.26685,1500,8,16,47.1,Halictidae,Sphecodes,ruficrus,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Anthidium,manicatum,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Anthidium,oblongatum,4
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Anthidium,strigatum,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Chelostoma,florisomne,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Chelostoma,rapunculi,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Coelioxys,conoideaÿ,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Coelioxys,echinata,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Coelioxys,elongata,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Coelioxys,mandibularis,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Heriades,crenulatus,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Heriades,rubicola,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Heriades,truncorum,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Megachile,apicalis,2
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Megachile,centuncularis,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Megachile,dorsalis,1
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Megachile,ericetorum,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Megachile,lagopoda,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Megachile,pilidens,1
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Megachile,rotundata,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Megachile,versicolor,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Megachile,willughbiella,6
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Osmia,aduncaÿ,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Osmia,bicornis,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Osmia,caerulescens,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Osmia,cornuta,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Osmia,leucomelana,
8,16.466844,48.26685,1500,8,16,47.1,Megachilidae,Stelis,punctulatissima,
8,16.466844,48.26685,1500,8,16,47.1,Mellitidae,Melitta,haemorrhoidalis,
8,16.466844,48.26685,1500,8,16,47.1,Mellitidae,Melitta,leporinaÿ,
9,16.333602,48.22261,420,8,2,83.3,Andrenidae,Andrena,bimaculata,
9,16.333602,48.22261,420,8,2,83.3,Andrenidae,Andrena,danuvia,
9,16.333602,48.22261,420,8,2,83.3,Andrenidae,Andrena,dorsataÿ,1
9,16.333602,48.22261,420,8,2,83.3,Andrenidae,Andrena,flavipes,
9,16.333602,48.22261,420,8,2,83.3,Andrenidae,Andrena,gravida,
9,16.333602,48.22261,420,8,2,83.3,Andrenidae,Andrena,minutulaÿ,
9,16.333602,48.22261,420,8,2,83.3,Andrenidae,Andrena,nigroaenea,
9,16.333602,48.22261,420,8,2,83.3,Andrenidae,Andrena,ovatulaÿ,
9,16.333602,48.22261,420,8,2,83.3,Andrenidae,Andrena,pilipes,
9,16.333602,48.22261,420,8,2,83.3,Andrenidae,Andrena,tibialis,
9,16.333602,48.22261,420,8,2,83.3,Andrenidae,Andrena,variansÿ,
9,16.333602,48.22261,420,8,2,83.3,Apidae,Anthophora,crinipes,
9,16.333602,48.22261,420,8,2,83.3,Apidae,Anthophora,plumipesÿ,3
9,16.333602,48.22261,420,8,2,83.3,Apidae,Anthophora,quadrimaculata,
9,16.333602,48.22261,420,8,2,83.3,Apidae,Apis,mellifera,
9,16.333602,48.22261,420,8,2,83.3,Apidae,Bombus,bohemicus,
9,16.333602,48.22261,420,8,2,83.3,Apidae,Bombus,hortorum,
9,16.333602,48.22261,420,8,2,83.3,Apidae,Bombus,humilis,
9,16.333602,48.22261,420,8,2,83.3,Apidae,Bombus,hypnorum,2
9,16.333602,48.22261,420,8,2,83.3,Apidae,Bombus,lapidaries,7
9,16.333602,48.22261,420,8,2,83.3,Apidae,Bombus,lucorum,1
9,16.333602,48.22261,420,8,2,83.3,Apidae,Bombus,pascuorum,
9,16.333602,48.22261,420,8,2,83.3,Apidae,Bombus,pratorum,
9,16.333602,48.22261,420,8,2,83.3,Apidae,Bombus,rupestris,
9,16.333602,48.22261,420,8,2,83.3,Apidae,Bombus,terrestris,
9,16.333602,48.22261,420,8,2,83.3,Apidae,Eucera,nigrescens,
9,16.333602,48.22261,420,8,2,83.3,Apidae,Melecta,albifrons,
9,16.333602,48.22261,420,8,2,83.3,Apidae,Nomada,goodeniana,
9,16.333602,48.22261,420,8,2,83.3,Colletidae,Colletes,daviesanus,4
9,16.333602,48.22261,420,8,2,83.3,Colletidae,Hylaeus,cardioscapus,
9,16.333602,48.22261,420,8,2,83.3,Colletidae,Hylaeus,communis,4
9,16.333602,48.22261,420,8,2,83.3,Colletidae,Hylaeus,gredleri,1
9,16.333602,48.22261,420,8,2,83.3,Colletidae,Hylaeus,hyalinatus,
9,16.333602,48.22261,420,8,2,83.3,Colletidae,Hylaeus,imparilis,
9,16.333602,48.22261,420,8,2,83.3,Colletidae,Hylaeus,leptocephalus,13
9,16.333602,48.22261,420,8,2,83.3,Colletidae,Hylaeus,pictipes,9
9,16.333602,48.22261,420,8,2,83.3,Colletidae,Hylaeus,punctatus,4
9,16.333602,48.22261,420,8,2,83.3,Colletidae,Hylaeus,sinuatus,
9,16.333602,48.22261,420,8,2,83.3,Colletidae,Hylaeus,styriacus,
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Halictus,kessleri,
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Halictus,maculatus,
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Halictus,rubicundus,1
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Halictus,seladonius,
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Halictus,simplex,2
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Halictus,subauratus,7
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Halictus,tumulorum,5
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Lasioglossum,calceatum,
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Lasioglossum,laticeps,1
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Lasioglossum,leucozonium,
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Lasioglossum,malachurum,
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Lasioglossum,marginatum,1
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Lasioglossum,minutulum,
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Lasioglossum,morioÿ,2
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Lasioglossum,nigripes,
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Lasioglossum,nitidulum,6
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Lasioglossum,pauxillum,
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Lasioglossum,politum,2
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Lasioglossum,sabulosum,
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Lasioglossum,villosulum,
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Sphecodes,albilabris,
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Sphecodes,monilicornis,3
9,16.333602,48.22261,420,8,2,83.3,Halictidae,Sphecodes,ruficrus,
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Anthidium,manicatum,
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Anthidium,oblongatum,2
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Anthidium,strigatum,
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Chelostoma,florisomne,
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Chelostoma,rapunculi,1
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Coelioxys,conoideaÿ,
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Coelioxys,echinata,
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Coelioxys,elongata,
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Coelioxys,mandibularis,
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Heriades,crenulatus,
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Heriades,rubicola,1
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Heriades,truncorum,
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Megachile,apicalis,4
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Megachile,centuncularis,1
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Megachile,dorsalis,6
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Megachile,ericetorum,2
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Megachile,lagopoda,
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Megachile,pilidens,2
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Megachile,rotundata,7
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Megachile,versicolor,
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Megachile,willughbiella,7
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Osmia,aduncaÿ,
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Osmia,bicornis,1
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Osmia,caerulescens,2
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Osmia,cornuta,2
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Osmia,leucomelana,
9,16.333602,48.22261,420,8,2,83.3,Megachilidae,Stelis,punctulatissima,
9,16.333602,48.22261,420,8,2,83.3,Mellitidae,Melitta,haemorrhoidalis,
9,16.333602,48.22261,420,8,2,83.3,Mellitidae,Melitta,leporinaÿ,
